sample_id,source_file,action,target_mode,winner_xfg_category,winner_xfg_key_line,winner_xfg_probability,targeted_source_lines,count,applied_count,generation_status,run_status,flipped,base_label,variant_label,base_probability,variant_probability,delta_probability,base_nodes,variant_nodes,delta_nodes,base_edges,variant_edges,delta_edges,baseline_run_dir,variant_run_dir,variant_file,notes,error
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,range_clamp,winner-xfg,array,4064,1.0,"3858,3696,3558,3299,3289",5,5,generated,ran,False,1,1,1.0,1.0,0.0,21849,21990,141,48786,49065,279,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__range_clamp__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__range_clamp__c5.c,clamped 5 sensitive sink size/count argument(s) through bounded local variables nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,safe_source_substitution,winner-xfg,array,4064,1.0,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,,,no nested pointer dereference source found,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,sink_bound_guard,winner-xfg,array,4064,1.0,3858,1,1,generated,ran,False,1,1,1.0,1.0,0.0,21849,21849,0,48786,48786,0,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__sink_bound_guard__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__sink_bound_guard__c1.c,inserted 1 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,sink_bound_guard,winner-xfg,array,4064,1.0,"3858,3696",2,2,generated,ran,False,1,1,1.0,1.0,0.0,21849,21863,14,48786,48813,27,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__sink_bound_guard__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__sink_bound_guard__c2.c,inserted 2 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,sink_bound_guard,winner-xfg,array,4064,1.0,"3858,3696,3558",3,3,generated,ran,False,1,1,1.0,1.0,0.0,21849,21861,12,48786,48808,22,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__sink_bound_guard__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__sink_bound_guard__c3.c,inserted 3 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,sink_bound_guard,winner-xfg,array,4064,1.0,"3858,3696,3558,3299,3289",5,5,generated,ran,False,1,1,1.0,1.0,0.0,21849,21895,46,48786,48886,100,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__sink_bound_guard__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__sink_bound_guard__c5.c,inserted 5 early-return bound guard(s) before sensitive sink calls nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,postcondition_validation,winner-xfg,array,4064,1.0,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,,,action postcondition_validation has no winner-XFG-local implementation,action postcondition_validation has no winner-XFG-local implementation
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,integer_overflow_guard,winner-xfg,array,4064,1.0,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,,,no allocation size addition or multiplication expression found,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,array_index_bound_guard,winner-xfg,array,4064,1.0,4064,1,1,generated,ran,False,1,1,1.0,1.0,0.0,21849,21875,26,48786,48831,45,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__array_index_bound_guard__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__array_index_bound_guard__c1.c,wrapped 1 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,array_index_bound_guard,winner-xfg,array,4064,1.0,"4064,4080",2,2,generated,ran,False,1,1,1.0,1.0,0.0,21849,21901,52,48786,48880,94,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__array_index_bound_guard__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__array_index_bound_guard__c2.c,wrapped 2 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,array_index_bound_guard,winner-xfg,array,4064,1.0,"4064,4080,4033",3,3,generated,ran,False,1,1,1.0,1.0,0.0,21849,21935,86,48786,48959,173,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__array_index_bound_guard__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__array_index_bound_guard__c3.c,wrapped 3 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,array_index_bound_guard,winner-xfg,array,4064,1.0,"4064,4080,4033,4099,4007",5,5,generated,ran,False,1,1,1.0,1.0,0.0,21849,21905,56,48786,48934,148,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__array_index_bound_guard__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__array_index_bound_guard__c5.c,wrapped 5 array write(s) with index lower/upper bound guards nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,wide_char_sink_guard,winner-xfg,array,4064,1.0,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,,,no wcscat/wcscpy wide-character sink found,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,pattern_dead_code,winner-xfg,array,4064,1.0,4064,1,1,generated,ran,False,1,1,1.0,1.0,0.0,21849,21904,55,48786,48887,101,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__pattern_dead_code__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__pattern_dead_code__c1.c,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,pattern_dead_code,winner-xfg,array,4064,1.0,"4064,4067",2,2,generated,ran,False,1,1,1.0,1.0,0.0,21849,21959,110,48786,48988,202,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__pattern_dead_code__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__pattern_dead_code__c2.c,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,pattern_dead_code,winner-xfg,array,4064,1.0,"4064,4067,4068",3,3,generated,ran,False,1,1,1.0,1.0,0.0,21849,22014,165,48786,49089,303,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__pattern_dead_code__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__pattern_dead_code__c3.c,inserted 3 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,pattern_dead_code,winner-xfg,array,4064,1.0,"4064,4067,4068,4069,4070",5,5,generated,ran,False,1,1,1.0,1.0,0.0,21849,22124,275,48786,49291,505,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__pattern_dead_code__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__pattern_dead_code__c5.c,inserted 5 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,control_wrapper,winner-xfg,array,4064,1.0,4064,1,1,generated,ran,False,1,1,1.0,1.0,0.0,21849,21853,4,48786,48795,9,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__control_wrapper__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__control_wrapper__c1.c,wrapped 1 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,control_wrapper,winner-xfg,array,4064,1.0,"4064,4062",2,2,generated,ran,False,1,1,1.0,1.0,0.0,21849,21857,8,48786,48806,20,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__control_wrapper__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__control_wrapper__c2.c,wrapped 2 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,control_wrapper,winner-xfg,array,4064,1.0,"4064,4062,4066",3,3,generated,ran,False,1,1,1.0,0.9999996423721313,-3.5762786865234375e-07,21849,21861,12,48786,48833,47,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__control_wrapper__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__control_wrapper__c3.c,wrapped 3 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,control_wrapper,winner-xfg,array,4064,1.0,"4064,4062,4066,4061,4067",5,5,generated,ran,False,1,1,1.0,1.0,0.0,21849,21869,20,48786,48831,45,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__control_wrapper__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__control_wrapper__c5.c,wrapped 5 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,temp_variable_split,winner-xfg,array,4064,1.0,4092,1,1,generated,ran,False,1,1,1.0,1.0,0.0,21849,21857,8,48786,48804,18,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__temp_variable_split__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__temp_variable_split__c1.c,split 1 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,temp_variable_split,winner-xfg,array,4064,1.0,"4092,4093",2,2,generated,ran,False,1,1,1.0,1.0,0.0,21849,21865,16,48786,48821,35,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__temp_variable_split__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__temp_variable_split__c2.c,split 2 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,temp_variable_split,winner-xfg,array,4064,1.0,"4092,4093,4097",3,3,generated,ran,False,1,1,1.0,1.0,0.0,21849,21873,24,48786,48839,53,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__temp_variable_split__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__temp_variable_split__c3.c,split 3 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,
02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\02_vulnerable_4064.c,temp_variable_split,winner-xfg,array,4064,1.0,"4092,4093,4097,3971,3957",5,5,generated,ran,True,1,0,1.0,0.01883191429078579,-0.9811680857092142,21849,19981,-1868,48786,44609,-4177,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\02_vulnerable_4064,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\02_vulnerable_4064__temp_variable_split__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\02_vulnerable_4064__temp_variable_split__c5.c,split 5 simple assignment(s) through temporary integer variables nearest baseline winner-XFG key line 4064,
03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\03_vulnerable_30.c,data_flow_alias,winner-xfg,arith,30,1.0,30,1,1,generated,ran,False,1,1,1.0,1.0,0.0,579,597,18,1099,1156,57,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\03_vulnerable_30__data_flow_alias__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\03_vulnerable_30__data_flow_alias__c1.c,inserted 1 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,
03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\03_vulnerable_30.c,data_flow_alias,winner-xfg,arith,30,1.0,"30,31",2,2,generated,ran,False,1,1,1.0,1.0,0.0,579,613,34,1099,1187,88,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\03_vulnerable_30__data_flow_alias__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\03_vulnerable_30__data_flow_alias__c2.c,inserted 2 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,
03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\03_vulnerable_30.c,data_flow_alias,winner-xfg,arith,30,1.0,"30,31,32",3,3,generated,ran,False,1,1,1.0,1.0,0.0,579,633,54,1099,1225,126,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\03_vulnerable_30__data_flow_alias__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\03_vulnerable_30__data_flow_alias__c3.c,inserted 3 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,
03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\cwe119\vulnerable\03_vulnerable_30.c,data_flow_alias,winner-xfg,arith,30,1.0,"30,31,32,41,50",5,5,generated,ran,False,1,1,1.0,1.0,0.0,579,673,94,1099,1302,203,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\baseline\03_vulnerable_30,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\runs\perturbed\03_vulnerable_30__data_flow_alias__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_cwe119_winner_xfg_round1\sources\03_vulnerable_30__data_flow_alias__c5.c,inserted 5 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 30,
